x,y,steps,success
92,131,5,1
93,131,5,1
94,131,7,1
95,131,5,1
96,131,6,1
97,131,6,1
98,131,8,1
99,131,3,1
100,131,4,1
101,131,3,1
102,131,4,1
103,131,4,1
104,131,5,1
105,131,4,1
106,131,6,1
107,131,5,1
108,131,6,1
109,131,5,1
110,131,6,1
111,131,4,1
112,131,6,1
113,131,6,1
114,131,7,1
115,131,4,1
116,131,4,1
117,131,5,1
118,131,5,1
119,131,6,1
120,131,6,1
121,131,5,1
122,131,7,1
123,131,5,1
124,131,6,1
125,131,7,1
126,131,6,1
127,131,6,1
128,131,8,1
129,131,7,1
130,131,8,1
1,132,1,1
5,132,2,0
7,132,1,1
13,132,2,0
17,132,2,0
19,132,1,1
23,132,2,0
25,132,3,0
29,132,3,0
31,132,3,0
35,132,3,0
37,132,3,0
41,132,5,0
43,132,5,0
47,132,3,0
49,132,3,0
53,132,3,0
59,132,3,0
61,132,5,0
65,132,6,0
67,132,2,0
71,132,4,0
73,132,4,0
79,132,4,0
83,132,3,0
85,132,5,0
89,132,3,0
91,132,4,0
95,132,5,0
97,132,6,0
101,132,4,0
103,132,4,0
107,132,6,0
109,132,6,0
113,132,5,0
115,132,6,0
119,132,6,0
125,132,7,0
127,132,7,0
131,132,8,0
1,133,1,1
2,133,1,1
3,133,2,1
4,133,3,1
5,133,2,1
6,133,3,1
8,133,3,1
9,133,2,1
10,133,2,0
11,133,3,0
12,133,4,0
13,133,3,0
15,133,2,1
16,133,4,0
17,133,3,1
18,133,4,0
20,133,2,0
22,133,4,0
23,133,3,1
24,133,4,0
25,133,4,1
26,133,4,1
27,133,2,1
29,133,5,0
30,133,4,1
31,133,5,0
32,133,3,1
33,133,4,1
34,133,3,1
36,133,4,0
37,133,3,1
39,133,4,1
40,133,3,1
41,133,6,0
43,133,5,1
44,133,6,1
45,133,2,1
46,133,3,1
47,133,4,1
48,133,4,0
50,133,4,1
51,133,3,0
52,133,4,1
53,133,5,1
54,133,6,0
55,133,4,1
58,133,7,0
59,133,7,1
60,133,5,1
61,133,5,1
62,133,6,1
64,133,8,1
65,133,7,1
66,133,8,1
67,133,1,1
68,133,3,1
69,133,3,1
71,133,3,1
72,133,4,0
73,133,4,0
74,133,3,1
75,133,4,1
78,133,4,1
79,133,5,1
80,133,3,1
81,133,6,0
82,133,6,0
83,133,5,1
85,133,4,1
86,133,5,1
87,133,7,0
88,133,6,1
89,133,3,1
90,133,5,1
92,133,4,0
93,133,6,1
94,133,5,1
96,133,8,1
97,133,6,1
99,133,8,1
100,133,2,1
101,133,4,1
102,133,4,1
103,133,5,0
104,133,5,1
106,133,6,1
107,133,7,0
108,133,6,1
109,133,5,1
110,133,8,0
111,133,4,1
113,133,7,1
115,133,7,1
116,133,9,1
117,133,5,1
118,133,6,0
120,133,8,0
121,133,6,1
122,133,5,1
123,133,8,1
124,133,8,1
125,133,6,1
127,133,7,1
128,133,9,1
129,133,7,1
130,133,8,1
131,133,8,1
132,133,9,1
1,134,1,1
3,134,1,1
5,134,1,1
7,134,4,0
9,134,1,1
11,134,2,1
13,134,2,1
15,134,1,1
17,134,2,0
19,134,6,0
21,134,3,1
23,134,3,0
25,134,6,0
27,134,1,1
29,134,3,1
31,134,4,1
33,134,5,1
35,134,4,0
37,134,5,0
39,134,6,0
41,134,7,0
43,134,7,0
45,134,1,1
47,134,5,0
49,134,3,1
51,134,7,0
53,134,7,0
55,134,5,1
57,134,6,0
59,134,8,0
61,134,4,1
63,134,6,1
65,134,5,1
69,134,3,0
71,134,3,0
73,134,6,0
75,134,6,0
77,134,5,0
79,134,6,0
81,134,5,0
83,134,8,0
85,134,6,0
87,134,8,0
89,134,5,0
91,134,6,0
93,134,7,0
95,134,4,0
97,134,5,0
99,134,10,0
101,134,3,0
103,134,6,0
105,134,7,0
107,134,8,0
109,134,4,0
111,134,5,0
113,134,8,0
115,134,10,0
117,134,12,0
119,134,7,0
121,134,9,0
123,134,6,0
125,134,10,0
127,134,9,0
129,134,9,0
131,134,11,0
133,134,10,0
1,135,1,1
2,135,1,1
4,135,1,1
7,135,2,0
8,135,1,1
11,135,2,1
13,135,2,1
14,135,2,0
16,135,2,0
17,135,1,1
19,135,2,1
22,135,3,1
23,135,2,0
26,135,4,0
28,135,2,0
29,135,3,0
31,135,3,0
32,135,3,0
34,135,1,1
37,135,3,1
38,135,2,1
41,135,4,0
43,135,4,1
44,135,5,0
46,135,2,0
47,135,3,0
49,135,3,0
52,135,4,0
53,135,3,0
56,135,4,0
58,135,5,0
59,135,5,0
61,135,3,0
62,135,4,0
64,135,4,0
67,135,5,0
68,135,1,1
71,135,3,0
73,135,3,1
74,135,3,1
76,135,2,1
77,135,3,1
79,135,3,0
82,135,4,0
83,135,4,0
86,135,4,1
88,135,5,0
89,135,5,1
91,135,4,0
92,135,4,0
94,135,4,0
97,135,6,0
98,135,4,0
101,135,6,0
103,135,4,0
104,135,4,1
106,135,4,1
107,135,4,0
109,135,5,0
112,135,6,1
113,135,5,0
116,135,7,0
118,135,7,0
119,135,5,0
121,135,5,0
122,135,6,0
124,135,6,0
127,135,6,0
128,135,6,0
131,135,7,0
133,135,8,0
134,135,9,0
1,136,1,1
3,136,2,0
5,136,2,0
7,136,2,0
9,136,2,0
11,136,3,0
13,136,3,0
15,136,3,0
19,136,3,0
21,136,4,0
23,136,2,0
25,136,3,0
27,136,4,0
29,136,3,0
31,136,4,0
33,136,4,0
35,136,2,0
37,136,3,0
39,136,3,0
41,136,3,0
43,136,3,0
45,136,5,0
47,136,3,0
49,136,4,0
53,136,3,0
55,136,4,0
57,136,3,0
59,136,4,0
61,136,4,0
63,136,4,0
65,136,5,0
67,136,6,0
69,136,2,0
71,136,3,0
73,136,3,0
75,136,3,0
77,136,3,0
79,136,4,0
81,136,4,0
83,136,4,0
87,136,4,0
89,136,5,0
91,136,3,0
93,136,4,0
95,136,5,0
97,136,5,0
99,136,5,0
101,136,6,0
103,136,3,0
105,136,4,0
107,136,4,0
109,136,4,0
111,136,4,0
113,136,6,0
115,136,5,0
117,136,7,0
121,136,5,0
123,136,6,0
125,136,5,0
127,136,8,0
129,136,6,0
131,136,8,0
133,136,8,0
135,136,8,0
1,137,1,1
2,137,1,1
3,137,1,1
4,137,2,1
5,137,2,1
6,137,1,1
7,137,2,1
8,137,3,1
9,137,3,1
10,137,2,1
11,137,2,1
12,137,3,1
13,137,2,1
14,137,2,1
15,137,3,1
16,137,3,1
17,137,4,1
18,137,3,1
19,137,4,1
20,137,2,1
21,137,3,1
22,137,5,1
23,137,1,1
24,137,3,1
25,137,3,1
26,137,5,1
27,137,4,1
28,137,2,1
29,137,4,1
30,137,3,1
31,137,4,1
32,137,2,1
33,137,3,1
34,137,4,1
35,137,2,1
36,137,3,1
37,137,3,1
38,137,4,1
39,137,5,1
40,137,2,1
41,137,5,1
42,137,5,1
43,137,3,1
44,137,6,1
45,137,4,1
46,137,1,1
47,137,3,1
48,137,3,1
49,137,3,1
50,137,3,1
51,137,4,1
52,137,5,1
53,137,6,1
54,137,4,1
55,137,3,1
56,137,5,1
57,137,5,1
58,137,4,1
59,137,3,1
60,137,4,1
61,137,2,1
62,137,4,1
63,137,6,1
64,137,4,1
65,137,5,1
66,137,3,1
67,137,5,1
68,137,6,1
69,137,1,1
70,137,2,1
71,137,3,1
72,137,3,1
73,137,4,1
74,137,3,1
75,137,3,1
76,137,4,1
77,137,5,1
78,137,5,1
79,137,4,1
80,137,2,1
81,137,4,1
82,137,5,1
83,137,5,1
84,137,5,1
85,137,4,1
86,137,3,1
87,137,4,1
88,137,6,1
89,137,6,1
90,137,4,1
91,137,5,1
92,137,4,1
93,137,4,1
94,137,5,1
95,137,7,1
96,137,4,1
97,137,6,1
98,137,4,1
99,137,3,1
100,137,7,1
101,137,6,1
102,137,6,1
103,137,2,1
104,137,4,1
105,137,5,1
106,137,4,1
107,137,6,1
108,137,5,1
109,137,5,1
110,137,6,1
111,137,5,1
112,137,5,1
113,137,7,1
114,137,6,1
115,137,5,1
116,137,8,1
117,137,7,1
118,137,4,1
119,137,7,1
120,137,3,1
121,137,6,1
122,137,7,1
123,137,6,1
124,137,6,1
125,137,8,1
126,137,6,1
127,137,8,1
128,137,8,1
129,137,7,1
130,137,7,1
131,137,9,1
132,137,9,1
133,137,8,1
134,137,10,1
135,137,9,1
136,137,10,1
1,138,1,1
5,138,2,0
7,138,2,0
11,138,3,0
13,138,3,0
17,138,4,0
19,138,3,0
25,138,3,0
29,138,3,0
31,138,5,0
35,138,2,0
37,138,3,0
41,138,4,0
43,138,6,0
47,138,2,0
49,138,3,0
53,138,4,0
55,138,4,0
59,138,4,0
61,138,6,0
65,138,6,0
67,138,6,0
71,138,3,0
73,138,3,0
77,138,3,0
79,138,3,0
83,138,3,0
85,138,5,0
89,138,5,0
91,138,5,0
95,138,4,0
97,138,5,0
101,138,5,0
103,138,8,0
107,138,4,0
109,138,5,0
113,138,5,0
119,138,5,0
121,138,4,0
125,138,8,0
127,138,6,0
131,138,7,0
133,138,7,0
137,138,9,0
1,139,1,1
2,139,1,1
3,139,2,1
4,139,1,1
5,139,1,1
6,139,2,1
7,139,1,1
8,139,2,1
9,139,2,1
10,139,1,1
11,139,2,1
12,139,2,1
13,139,2,1
14,139,1,1
15,139,3,1
16,139,2,1
17,139,2,1
18,139,2,1
19,139,3,1
20,139,1,1
21,139,3,1
22,139,4,1
23,139,5,1
24,139,2,1
25,139,3,1
26,139,3,1
27,139,6,1
28,139,1,1
29,139,3,1
30,139,3,1
31,139,3,1
32,139,4,1
33,139,4,1
34,139,4,1
35,139,1,1
36,139,2,1
37,139,3,1
38,139,3,1
39,139,3,1
40,139,4,1
41,139,4,1
42,139,4,1
43,139,5,1
44,139,4,1
45,139,5,1
46,139,6,1
47,139,2,1
48,139,2,1
49,139,3,1
50,139,3,1
51,139,2,1
52,139,3,1
53,139,2,1
54,139,6,1
55,139,4,1
56,139,4,1
57,139,5,1
58,139,2,1
59,139,4,1
60,139,5,1
61,139,5,1
62,139,3,1
63,139,4,1
64,139,3,1
65,139,5,1
66,139,5,1
67,139,4,1
68,139,6,1
69,139,7,1
70,139,1,1
71,139,3,1
72,139,2,1
73,139,2,1
74,139,3,1
75,139,3,1
76,139,3,1
77,139,4,1
78,139,3,1
79,139,4,1
80,139,4,1
81,139,6,1
82,139,4,1
83,139,7,1
84,139,4,1
85,139,4,1
86,139,5,1
87,139,2,1
88,139,4,1
89,139,4,1
90,139,5,1
91,139,6,1
92,139,6,1
93,139,3,1
94,139,4,1
95,139,3,1
96,139,3,1
97,139,5,1
98,139,6,1
99,139,5,1
100,139,6,1
101,139,5,1
102,139,6,1
103,139,5,1
104,139,8,1
105,139,4,1
106,139,3,1
107,139,4,1
108,139,5,1
109,139,5,1
110,139,7,1
111,139,8,1
112,139,5,1
113,139,3,1
114,139,5,1
115,139,7,1
116,139,4,1
117,139,4,1
118,139,6,1
119,139,6,1
120,139,6,1
121,139,6,1
122,139,5,1
123,139,5,1
124,139,6,1
125,139,9,1
126,139,4,1
127,139,8,1
128,139,5,1
129,139,7,1
130,139,7,1
131,139,6,1
132,139,10,1
133,139,9,1
134,139,8,1
135,139,7,1
136,139,10,1
137,139,8,1
138,139,9,1
1,140,1,1
3,140,1,1
9,140,2,0
11,140,2,1
13,140,2,1
17,140,3,1
19,140,3,0
23,140,3,0
27,140,3,0
29,140,2,0
31,140,3,0
33,140,3,0
37,140,3,0
39,140,3,0
41,140,3,0
43,140,3,0
47,140,1,1
51,140,3,1
53,140,4,0
57,140,4,0
59,140,4,0
61,140,4,0
67,140,5,0
69,140,6,0
71,140,2,0
73,140,3,0
79,140,3,0
81,140,3,0
83,140,4,0
87,140,4,0
89,140,4,0
93,140,5,0
97,140,4,0
99,140,5,0
101,140,6,0
103,140,6,0
107,140,4,0
109,140,4,0
111,140,4,0
113,140,4,0
117,140,4,0
121,140,6,0
123,140,4,0
127,140,5,0
129,140,6,0
131,140,8,0
137,140,8,0
139,140,9,0
1,141,1,1
2,141,1,1
4,141,2,0
5,141,3,0
7,141,3,0
8,141,2,0
10,141,3,0
11,141,2,1
13,141,2,1
14,141,3,1
16,141,2,0
17,141,3,0
19,141,3,1
20,141,4,1
22,141,3,1
23,141,5,1
25,141,3,0
26,141,4,0
28,141,5,0
29,141,3,0
31,141,4,1
32,141,4,1
34,141,4,0
35,141,5,0
37,141,4,0
38,141,3,1
40,141,4,1
41,141,6,1
43,141,5,1
44,141,6,0
46,141,6,1
49,141,3,0
50,141,3,0
52,141,4,0
53,141,3,0
55,141,3,0
56,141,5,0
58,141,4,0
59,141,3,0
61,141,6,0
62,141,6,0
64,141,4,0
65,141,5,0
67,141,6,0
68,141,4,0
70,141,7,0
71,141,1,1
73,141,4,0
74,141,4,0
76,141,3,1
77,141,3,1
79,141,4,0
80,141,4,1
82,141,6,1
83,141,4,0
85,141,4,0
86,141,5,1
88,141,6,0
89,141,5,0
91,141,7,1
92,141,6,1
95,141,4,0
97,141,4,0
98,141,4,0
100,141,4,0
101,141,7,0
103,141,6,0
104,141,7,0
106,141,2,1
107,141,5,0
109,141,4,1
110,141,5,0
112,141,5,0
113,141,5,0
115,141,6,0
116,141,8,1
118,141,5,0
119,141,5,0
121,141,8,0
122,141,7,0
124,141,6,0
125,141,5,1
127,141,6,0
128,141,7,0
130,141,6,0
131,141,9,0
133,141,6,1
134,141,7,0
136,141,10,0
137,141,7,1
139,141,8,1
140,141,9,1
1,142,1,1
3,142,2,0
5,142,3,0
7,142,4,0
9,142,2,0
11,142,1,1
13,142,1,1
15,142,3,0
17,142,2,1
19,142,4,0
21,142,4,0
23,142,5,0
25,142,3,0
27,142,4,0
29,142,3,0
31,142,2,1
33,142,6,0
35,142,7,0
37,142,3,0
39,142,4,0
41,142,4,0
43,142,4,0
45,142,5,0
47,142,7,0
49,142,4,0
51,142,2,1
53,142,3,1
55,142,6,0
57,142,4,0
59,142,8,0
61,142,5,0
63,142,8,0
65,142,4,1
67,142,9,0
69,142,5,1
73,142,3,0
75,142,3,0
77,142,3,0
79,142,3,0
81,142,4,0
83,142,3,0
85,142,6,0
87,142,4,0
89,142,3,0
91,142,4,0
93,142,8,0
95,142,3,0
97,142,5,0
99,142,6,0
101,142,6,0
103,142,5,0
105,142,10,0
107,142,3,0
109,142,5,0
111,142,4,0
113,142,6,0
115,142,8,0
117,142,7,0
119,142,5,0
121,142,6,0
123,142,8,0
125,142,5,0
127,142,6,0
129,142,7,0
131,142,7,0
133,142,13,0
135,142,7,0
137,142,12,0
139,142,11,0
141,142,10,0
1,143,1,1
2,143,1,1
3,143,1,1
4,143,1,1
5,143,2,1
6,143,1,1
7,143,2,1
8,143,1,1
9,143,1,1
10,143,3,1
12,143,1,1
14,143,2,0
15,143,3,1
16,143,1,1
17,143,4,1
18,143,1,1
19,143,2,1
20,143,5,1
21,143,2,1
23,143,2,1
24,143,1,1
25,143,3,1
27,143,3,1
28,143,4,1
29,143,2,1
30,143,3,1
31,143,2,1
32,143,5,1
34,143,4,1
35,143,6,1
36,143,1,1
37,143,3,1
38,143,2,1
40,143,5,1
41,143,3,1
42,143,4,1
43,143,3,1
45,143,4,1
46,143,4,1
47,143,5,1
48,143,1,1
49,143,2,1
50,143,3,1
51,143,4,1
53,143,2,1
54,143,3,1
56,143,4,1
57,143,5,1
58,143,3,1
59,143,5,1
60,143,4,1
61,143,6,1
62,143,4,1
63,143,5,1
64,143,3,1
67,143,4,1
68,143,7,1
69,143,4,1
70,143,5,1
71,143,6,1
72,143,1,1
73,143,2,1
74,143,3,1
75,143,3,1
76,143,2,1
79,143,4,1
80,143,5,1
81,143,3,1
82,143,3,1
83,143,3,1
84,143,4,1
85,143,4,1
86,143,3,1
87,143,3,1
89,143,7,1
90,143,4,1
92,143,4,1
93,143,4,1
94,143,5,1
95,143,6,1
96,143,3,1
97,143,5,1
98,143,3,1
100,143,6,1
101,143,6,1
102,143,7,1
103,143,6,1
105,143,5,1
106,143,5,1
107,143,7,1
108,143,3,1
109,143,4,1
111,143,5,1
112,143,4,1
113,143,4,1
114,143,5,1
115,143,4,1
116,143,8,1
118,143,5,1
119,143,7,1
120,143,6,1
122,143,7,1
123,143,7,1
124,143,6,1
125,143,8,1
126,143,5,1
127,143,6,1
128,143,5,1
129,143,5,1
131,143,8,1
133,143,8,1
134,143,9,1
135,143,7,1
136,143,6,1
137,143,9,1
138,143,9,1
139,143,8,1
140,143,10,1
141,143,9,1
142,143,10,1
1,144,1,1
5,144,1,1
7,144,2,0
11,144,3,0
13,144,2,0
17,144,2,0
19,144,2,0
23,144,3,0
25,144,2,0
29,144,1,1
31,144,4,0
35,144,5,0
37,144,2,0
41,144,3,0
43,144,3,0
47,144,4,0
49,144,2,0
53,144,3,0
55,144,3,0
59,144,4,0
61,144,3,0
65,144,3,0
67,144,4,0
71,144,5,0
73,144,2,0
77,144,3,0
79,144,4,0
83,144,4,0
85,144,3,0
89,144,4,0
91,144,3,0
95,144,4,0
97,144,3,0
101,144,4,0
103,144,4,0
107,144,5,0
109,144,3,0
113,144,4,0
115,144,4,0
119,144,5,0
121,144,4,0
125,144,5,0
127,144,4,0
131,144,5,0
133,144,5,0
137,144,6,0
139,144,6,0
143,144,8,0
1,145,1,1
2,145,1,1
3,145,2,1
4,145,3,1
6,145,2,0
7,145,2,1
8,145,3,1
9,145,4,1
11,145,5,1
12,145,6,1
13,145,6,1
14,145,5,1
16,145,3,0
17,145,4,1
18,145,5,1
19,145,3,1
21,145,2,1
22,145,5,1
23,145,4,0
24,145,5,0
26,145,6,1
27,145,5,1
28,145,5,0
31,145,3,0
32,145,3,0
33,145,4,0
34,145,3,0
36,145,4,0
37,145,3,1
38,145,3,1
39,145,6,1
41,145,4,1
42,145,5,0
43,145,6,1
44,145,4,0
46,145,7,1
47,145,7,1
48,145,8,1
49,145,2,1
51,145,4,1
52,145,6,1
53,145,6,1
54,145,5,1
56,145,5,0
57,145,7,1
59,145,4,0
61,145,4,1
62,145,5,1
63,145,5,0
64,145,8,1
66,145,7,1
67,145,6,0
68,145,5,0
69,145,6,1
71,145,6,0
72,145,7,0
73,145,1,1
74,145,3,1
76,145,3,1
77,145,5,1
78,145,6,1
79,145,7,1
81,145,5,1
82,145,4,1
83,145,3,1
84,145,5,0
86,145,6,1
88,145,4,0
89,145,5,0
91,145,4,1
92,145,7,1
93,145,5,1
94,145,7,1
96,145,8,1
97,145,3,1
98,145,5,1
99,145,7,1
101,145,8,1
102,145,5,0
103,145,5,1
104,145,6,0
106,145,7,0
107,145,7,1
108,145,7,0
109,145,2,1
111,145,6,1
112,145,8,1
113,145,6,1
114,145,4,1
117,145,6,0
118,145,5,1
119,145,6,1
121,145,4,1
122,145,8,1
123,145,9,1
124,145,6,1
126,145,8,1
127,145,3,1
128,145,7,1
129,145,7,1
131,145,7,0
132,145,7,1
133,145,5,1
134,145,10,1
136,145,4,1
137,145,8,1
138,145,8,0
139,145,6,1
141,145,9,1
142,145,7,1
143,145,10,1
144,145,11,1
1,146,1,1
3,146,1,1
5,146,3,0
7,146,1,1
9,146,2,1
11,146,5,0
13,146,4,0
15,146,3,0
17,146,2,1
19,146,4,0
21,146,1,1
23,146,4,0
25,146,3,0
27,146,7,0
29,146,7,0
31,146,3,1
33,146,5,0
35,146,8,0
37,146,2,0
39,146,4,0
41,146,8,0
43,146,5,0
45,146,8,0
47,146,7,0
49,146,1,1
51,146,2,1
53,146,5,0
55,146,5,0
57,146,4,0
59,146,4,1
61,146,3,0
63,146,6,0
65,146,2,1
67,146,6,0
69,146,4,0
71,146,7,0
75,146,3,0
77,146,5,0
79,146,5,0
81,146,7,0
83,146,7,0
85,146,7,0
87,146,7,0
89,146,7,0
91,146,9,0
93,146,7,0
95,146,5,0
97,146,7,0
99,146,5,0
101,146,7,0
103,146,9,0
105,146,7,0
107,146,9,0
109,146,9,0
111,146,5,0
113,146,7,0
115,146,7,0
117,146,5,0
119,146,6,0
121,146,7,0
123,146,9,0
125,146,9,0
127,146,9,0
129,146,6,0
131,146,7,0
133,146,9,0
135,146,10,0
137,146,5,0
139,146,11,0
141,146,9,0
143,146,8,0
145,146,14,0
1,147,1,1
2,147,1,1
4,147,1,1
5,147,2,0
8,147,3,0
10,147,2,0
11,147,2,0
13,147,4,0
16,147,5,0
17,147,3,0
19,147,3,0
20,147,5,0
22,147,2,0
23,147,3,0
25,147,2,0
26,147,4,0
29,147,4,0
31,147,4,0
32,147,5,0
34,147,4,0
37,147,1,1
38,147,3,0
40,147,5,0
41,147,4,0
43,147,3,0
44,147,5,0
46,147,2,1
47,147,5,0
50,147,2,0
52,147,4,0
53,147,5,0
55,147,4,0
58,147,4,0
59,147,3,0
61,147,6,0
62,147,5,0
64,147,6,0
65,147,7,0
67,147,4,0
68,147,4,0
71,147,5,0
73,147,8,0
74,147,1,1
76,147,3,0
79,147,3,0
80,147,5,0
82,147,4,0
83,147,4,0
85,147,4,0
86,147,3,0
88,147,5,0
89,147,5,0
92,147,2,1
94,147,5,0
95,147,4,0
97,147,6,0
100,147,6,0
101,147,5,0
103,147,4,0
104,147,7,0
106,147,8,0
107,147,5,0
109,147,6,0
110,147,9,0
113,147,4,0
115,147,5,0
116,147,5,0
118,147,6,0
121,147,5,0
122,147,7,0
124,147,6,0
125,147,5,0
127,147,6,0
128,147,7,0
130,147,5,0
131,147,6,0
134,147,6,0
136,147,6,0
137,147,7,0
139,147,7,0
142,147,8,0
143,147,8,0
145,147,9,0
146,147,10,0
1,148,1,1
3,148,2,0
5,148,2,0
7,148,3,0
9,148,3,0
11,148,3,0
13,148,3,0
15,148,2,0
17,148,3,0
19,148,2,0
21,148,5,0
23,148,4,0
25,148,2,0
27,148,4,0
29,148,4,0
31,148,4,0
33,148,4,0
35,148,5,0
39,148,3,0
41,148,5,0
43,148,6,0
45,148,5,0
47,148,5,0
49,148,8,0
51,148,3,0
53,148,4,0
55,148,4,0
57,148,5,0
59,148,5,0
61,148,6,0
63,148,6,0
65,148,6,0
67,148,5,0
69,148,6,0
71,148,7,0
73,148,8,0
75,148,2,0
77,148,3,0
79,148,3,0
81,148,4,0
83,148,5,0
85,148,4,0
87,148,4,0
89,148,3,0
91,148,5,0
93,148,3,0
95,148,6,0
97,148,7,0
99,148,3,0
101,148,5,0
103,148,5,0
105,148,4,0
107,148,4,0
109,148,5,0
113,148,4,0
115,148,6,0
117,148,7,0
119,148,6,0
121,148,6,0
123,148,9,0
125,148,7,0
127,148,9,0
129,148,9,0
131,148,6,0
133,148,8,0
135,148,9,0
137,148,8,0
139,148,5,0
141,148,9,0
143,148,10,0
145,148,8,0
147,148,11,0
1,149,1,1
2,149,1,1
3,149,1,1
4,149,2,1
5,149,1,1
6,149,1,1
7,149,2,1
8,149,2,1
9,149,3,1
10,149,1,1
11,149,2,1
12,149,3,1
13,149,3,1
14,149,2,1
15,149,1,1
16,149,3,1
17,149,3,1
18,149,4,1
19,149,2,1
20,149,3,1
21,149,3,1
22,149,2,1
23,149,4,1
24,149,3,1
25,149,1,1
26,149,3,1
27,149,4,1
28,149,3,1
29,149,2,1
30,149,1,1
31,149,2,1
32,149,3,1
33,149,4,1
34,149,4,1
35,149,4,1
36,149,3,1
37,149,4,1
38,149,2,1
39,149,3,1
40,149,3,1
41,149,2,1
42,149,3,1
43,149,5,1
44,149,5,1
45,149,3,1
46,149,5,1
47,149,4,1
48,149,6,1
49,149,5,1
50,149,1,1
51,149,3,1
52,149,3,1
53,149,2,1
54,149,4,1
55,149,4,1
56,149,3,1
57,149,3,1
58,149,2,1
59,149,4,1
60,149,3,1
61,149,5,1
62,149,5,1
63,149,4,1
64,149,6,1
65,149,6,1
66,149,6,1
67,149,4,1
68,149,5,1
69,149,3,1
70,149,6,1
71,149,7,1
72,149,5,1
73,149,7,1
74,149,8,1
75,149,1,1
76,149,2,1
77,149,2,1
78,149,3,1
79,149,4,1
80,149,3,1
81,149,4,1
82,149,2,1
83,149,4,1
84,149,3,1
85,149,4,1
86,149,5,1
87,149,2,1
88,149,5,1
89,149,3,1
90,149,3,1
91,149,5,1
92,149,5,1
93,149,5,1
94,149,4,1
95,149,3,1
96,149,6,1
97,149,4,1
98,149,5,1
99,149,6,1
100,149,4,1
101,149,3,1
102,149,5,1
103,149,4,1
104,149,5,1
105,149,6,1
106,149,5,1
107,149,7,1
108,149,5,1
109,149,4,1
110,149,8,1
111,149,8,1
112,149,2,1
113,149,3,1
114,149,5,1
115,149,5,1
116,149,5,1
117,149,5,1
118,149,3,1
119,149,4,1
120,149,6,1
121,149,6,1
122,149,4,1
123,149,5,1
124,149,7,1
125,149,4,1
126,149,5,1
127,149,7,1
128,149,8,1
129,149,5,1
130,149,9,1
131,149,4,1
132,149,6,1
133,149,6,1
134,149,5,1
135,149,7,1
136,149,6,1
137,149,5,1
138,149,8,1
139,149,6,1
140,149,5,1
141,149,7,1
142,149,8,1
143,149,6,1
144,149,7,1
145,149,8,1
146,149,7,1
147,149,9,1
148,149,10,1
1,150,1,1
7,150,3,0
11,150,3,0
13,150,2,0
17,150,2,0
19,150,2,0
23,150,4,0
29,150,5,0
31,150,2,0
37,150,3,0
41,150,4,0
43,150,4,0
47,150,3,0
49,150,5,0
53,150,3,0
59,150,4,0
61,150,3,0
67,150,3,0
71,150,4,0
73,150,7,0
77,150,3,0
79,150,3,0
83,150,3,0
89,150,5,0
91,150,3,0
97,150,4,0
101,150,3,0
103,150,5,0
107,150,6,0
109,150,5,0
113,150,3,0
119,150,4,0
121,150,5,0
127,150,7,0
131,150,10,0
133,150,6,0
137,150,7,0
139,150,6,0
143,150,6,0
149,150,10,0
1,151,1,1
2,151,1,1
3,151,2,1
4,151,1,1
5,151,2,1
6,151,3,1
7,151,3,1
8,151,1,1
9,151,2,1
10,151,3,1
11,151,3,1
12,151,3,1
13,151,3,1
14,151,3,1
15,151,4,1
16,151,3,1
17,151,2,1
18,151,4,1
19,151,1,1
20,151,3,1
21,151,3,1
22,151,3,1
23,151,4,1
24,151,3,1
25,151,4,1
26,151,3,1
27,151,4,1
28,151,3,1
29,151,5,1
30,151,6,1
31,151,2,1
32,151,3,1
33,151,4,1
34,151,2,1
35,151,4,1
36,151,6,1
37,151,3,1
38,151,1,1
39,151,3,1
40,151,3,1
41,151,4,1
42,151,3,1
43,151,4,1
44,151,5,1
45,151,6,1
46,151,5,1
47,151,4,1
48,151,5,1
49,151,7,1
50,151,8,1
51,151,2,1
52,151,3,1
53,151,2,1
54,151,4,1
55,151,4,1
56,151,3,1
57,151,4,1
58,151,5,1
59,151,4,1
60,151,6,1
61,151,4,1
62,151,5,1
63,151,2,1
64,151,5,1
65,151,6,1
66,151,5,1
67,151,9,1
68,151,3,1
69,151,4,1
70,151,5,1
71,151,6,1
72,151,7,1
73,151,4,1
74,151,7,1
75,151,8,1
76,151,1,1
77,151,3,1
78,151,3,1
79,151,4,1
80,151,3,1
81,151,4,1
82,151,4,1
83,151,5,1
84,151,3,1
85,151,2,1
86,151,4,1
87,151,5,1
88,151,5,1
89,151,5,1
90,151,6,1
91,151,3,1
92,151,5,1
93,151,5,1
94,151,4,1
95,151,4,1
96,151,5,1
97,151,5,1
98,151,7,1
99,151,5,1
100,151,8,1
101,151,3,1
102,151,3,1
103,151,5,1
104,151,5,1
105,151,5,1
106,151,5,1
107,151,3,1
108,151,7,1
109,151,10,1
110,151,5,1
111,151,7,1
112,151,5,1
113,151,9,1
114,151,4,1
115,151,5,1
116,151,5,1
117,151,6,1
118,151,3,1
119,151,6,1
120,151,6,1
121,151,4,1
122,151,6,1
123,151,5,1
124,151,6,1
125,151,6,1
126,151,4,1
127,151,6,1
128,151,6,1
129,151,4,1
130,151,11,1
131,151,8,1
132,151,10,1
133,151,6,1
134,151,7,1
135,151,7,1
